"","type","country","category","a","sigma","value","date"
"5819","NEWS","Libya","Ethnic Groups",0.90140730175881,0.236894159793463,-0.635407645385804,2011-08-01
"5820","NEWS","Saudi Arabia","Ethnic Groups",0.90140730175881,0.14710696950977,0.127779378441273,2011-08-01
"5821","NEWS","Syria","Ethnic Groups",0.90140730175881,0.0987594721489198,-0.0494377157681439,2011-08-01
"5822","NEWS","Tunisia","Ethnic Groups",0.90140730175881,0.150159262033778,-0.548575081921151,2011-08-01
"5823","NEWS","UAE","Ethnic Groups",0.90140730175881,0.231442193829756,-0.568788633204245,2011-08-01
"5824","NEWS","Yemen","Ethnic Groups",0.90140730175881,0.164832286520629,0.505574434867156,2011-08-01
"5825","NEWS","Bahrain","Violence",0.826427424917742,0.273730393983741,0.40388431341713,2011-08-01
"5826","NEWS","Egypt","Violence",0.826427424917742,0.261888800958484,-0.0376716096783505,2011-08-01
"5827","NEWS","Iran","Violence",0.826427424917742,0.139322591418002,-0.402000486722174,2011-08-01
"5828","NEWS","Iraq","Violence",0.826427424917742,0.188936896894791,0.0102672784918317,2011-08-01
"5829","NEWS","Jordan","Violence",0.826427424917742,0.16118724166622,-0.0213565961360283,2011-08-01
"5830","NEWS","Kuwait","Violence",0.826427424917742,0.260728101806515,0.27074627171105,2011-08-01
"5831","NEWS","Lebanon","Violence",0.826427424917742,0.176469191571396,0.196755373416878,2011-08-01
"5832","NEWS","Libya","Violence",0.826427424917742,0.192272141652261,-0.28663515412631,2011-08-01
"5833","NEWS","Saudi Arabia","Violence",0.826427424917742,0.18728549142444,0.166859937568349,2011-08-01
"5834","NEWS","Syria","Violence",0.826427424917742,0.26044805506324,0.621905262991324,2011-08-01
"5835","NEWS","Tunisia","Violence",0.826427424917742,0.185201087972596,-0.0675732749793056,2011-08-01
"5836","NEWS","UAE","Violence",0.826427424917742,0.326667096716618,-0.643445510010575,2011-08-01
"5837","NEWS","Yemen","Violence",0.826427424917742,0.348956918446619,-0.0157420233615584,2011-08-01
"5838","NEWS","Bahrain","War",0.889936663276355,0.256535271116616,-0.630695802419097,2011-08-01
"5839","NEWS","Egypt","War",0.889936663276355,0.18762368566388,-0.251676306548121,2011-08-01
"5840","NEWS","Iran","War",0.889936663276355,0.110549454736144,-0.228810710677926,2011-08-01
"5841","NEWS","Iraq","War",0.889936663276355,0.184502111667265,0.738067749018322,2011-08-01
"5842","NEWS","Jordan","War",0.889936663276355,0.214676344826307,-0.345091860347024,2011-08-01
"5843","NEWS","Kuwait","War",0.889936663276355,0.235325681017322,-0.258029568567978,2011-08-01
"5844","NEWS","Lebanon","War",0.889936663276355,0.178575751314164,-0.130180640961583,2011-08-01
"5845","NEWS","Libya","War",0.889936663276355,0.182573825781993,0.330009970937993,2011-08-01
"5846","NEWS","Saudi Arabia","War",0.889936663276355,0.0960702754211343,-0.364042682939535,2011-08-01
"5847","NEWS","Syria","War",0.889936663276355,0.184963868831528,-0.397811031141636,2011-08-01
"5848","NEWS","Tunisia","War",0.889936663276355,0.242027463295903,0.0559621747586505,2011-08-01
"5849","NEWS","UAE","War",0.889936663276355,0.367171571947844,-1.02970463220935,2011-08-01
"5850","NEWS","Yemen","War",0.889936663276355,0.20948005529585,-0.0678121905996338,2011-08-01
"5851","NEWS","Bahrain","Youth",0.797305588373518,0.246376831270823,-0.0743874732793044,2011-08-01
"5852","NEWS","Egypt","Youth",0.797305588373518,0.167622884866369,0.151329263885586,2011-08-01
"5853","NEWS","Iran","Youth",0.797305588373518,0.167164550516067,0.12430623357074,2011-08-01
"5854","NEWS","Iraq","Youth",0.797305588373518,0.127131984176333,-0.157664211440264,2011-08-01
"5855","NEWS","Jordan","Youth",0.797305588373518,0.165955313714809,0.177556005460913,2011-08-01
"5856","NEWS","Kuwait","Youth",0.797305588373518,0.372649258435599,-0.837759195486841,2011-08-01
"5857","NEWS","Lebanon","Youth",0.797305588373518,0.191933008510688,-0.350847419784515,2011-08-01
"5858","NEWS","Libya","Youth",0.797305588373518,0.167520765988498,-0.223632702803172,2011-08-01
"5859","NEWS","Saudi Arabia","Youth",0.797305588373518,0.0648134746794357,0.220441217044109,2011-08-01
"5860","NEWS","Syria","Youth",0.797305588373518,0.147730233146145,-0.0912171848089059,2011-08-01
"5861","NEWS","Tunisia","Youth",0.797305588373518,0.298237950227645,0.345006999216018,2011-08-01
"5862","NEWS","UAE","Youth",0.797305588373518,0.318901382349908,0.310115354517046,2011-08-01
"5863","NEWS","Yemen","Youth",0.797305588373518,0.29686591847628,0.223628282002057,2011-08-01
"5864","TWITTER","Bahrain","Adaptation",0.677971094515901,0.231980495908362,-0.250509658377906,2011-08-01
"5865","TWITTER","Egypt","Adaptation",0.677971094515901,0.174721721706177,-0.226139130787194,2011-08-01
"5866","TWITTER","Iran","Adaptation",0.677971094515901,0.23246680732204,-0.633076313427852,2011-08-01
"5867","TWITTER","Iraq","Adaptation",0.677971094515901,0.461994724529003,-0.286519761839991,2011-08-01
"5868","TWITTER","Jordan","Adaptation",0.677971094515901,0.458010406818884,0.365682458129773,2011-08-01
"5869","TWITTER","Kuwait","Adaptation",0.677971094515901,0.351733362615002,-0.861943365473456,2011-08-01
"5870","TWITTER","Lebanon","Adaptation",0.677971094515901,0.307561306778264,-0.76304108785022,2011-08-01
"5871","TWITTER","Libya","Adaptation",0.677971094515901,0.410269496558669,0.284097995673176,2011-08-01
"5872","TWITTER","Saudi Arabia","Adaptation",0.677971094515901,0.306105604576174,-0.536248775394572,2011-08-01
"5873","TWITTER","Syria","Adaptation",0.677971094515901,0.273652128276261,-0.524579611118688,2011-08-01
"5874","TWITTER","Tunisia","Adaptation",0.677971094515901,0.406101688092629,0.518926265497275,2011-08-01
"5875","TWITTER","UAE","Adaptation",0.677971094515901,0.334856820225174,-0.290488037860834,2011-08-01
"5876","TWITTER","Yemen","Adaptation",0.677971094515901,0.302490916382083,0.471158929642226,2011-08-01
"5877","TWITTER","Bahrain","Nationalities",0.777065864097472,0.285633524496322,-0.609158870435799,2011-08-01
"5878","TWITTER","Egypt","Nationalities",0.777065864097472,0.152939964980026,0.00166259531063836,2011-08-01
"5879","TWITTER","Iran","Nationalities",0.777065864097472,0.208011545348896,0.00963402887356863,2011-08-01
"5880","TWITTER","Iraq","Nationalities",0.777065864097472,0.21463108064738,-0.325761562236836,2011-08-01
"5881","TWITTER","Jordan","Nationalities",0.777065864097472,0.44065161464847,0.285212211928959,2011-08-01
"5882","TWITTER","Kuwait","Nationalities",0.777065864097472,0.536260545881093,-0.0583423833484793,2011-08-01
"5883","TWITTER","Lebanon","Nationalities",0.777065864097472,0.250387597161747,0.293563667623572,2011-08-01
"5884","TWITTER","Libya","Nationalities",0.777065864097472,0.205756965294962,0.00744769643594051,2011-08-01
"5885","TWITTER","Saudi Arabia","Nationalities",0.777065864097472,0.455505336274426,-0.31221544186429,2011-08-01
"5886","TWITTER","Syria","Nationalities",0.777065864097472,0.14856558077272,-0.018816095097018,2011-08-01
"5887","TWITTER","Tunisia","Nationalities",0.777065864097472,0.177903720454827,0.242035742097755,2011-08-01
"5888","TWITTER","UAE","Nationalities",0.777065864097472,0.469989731190301,-0.812005950979453,2011-08-01
"5889","TWITTER","Yemen","Nationalities",0.777065864097472,0.264693214402619,-0.504720456307442,2011-08-01
"5890","TWITTER","Bahrain","Protest",0.774743511909049,0.528728569640281,0.0600456326402486,2011-08-01
"5891","TWITTER","Egypt","Protest",0.774743511909049,0.305586483760679,0.34357240364863,2011-08-01
"5892","TWITTER","Iran","Protest",0.774743511909049,0.567793174819537,0.243183132714304,2011-08-01
"5893","TWITTER","Iraq","Protest",0.774743511909049,0.716864569437666,-1.28630168633318,2011-08-01
"5894","TWITTER","Jordan","Protest",0.774743511909049,0.525526281939172,0.396563417768811,2011-08-01
"5895","TWITTER","Kuwait","Protest",0.774743511909049,0.854755056481273,-0.0696917918670779,2011-08-01
"5896","TWITTER","Lebanon","Protest",0.774743511909049,0.624150639444514,0.464279694878422,2011-08-01
"5897","TWITTER","Libya","Protest",0.774743511909049,0.583624870094538,-1.09876581885974,2011-08-01
"5898","TWITTER","Saudi Arabia","Protest",0.774743511909049,1.06386542372651,-0.716074872752343,2011-08-01
"5899","TWITTER","Syria","Protest",0.774743511909049,0.339700397190145,0.697875317747979,2011-08-01
"5900","TWITTER","Tunisia","Protest",0.774743511909049,0.503172532576915,-0.282448979480766,2011-08-01
"5901","TWITTER","UAE","Protest",0.774743511909049,0.767951488153709,-1.56187018634493,2011-08-01
"5902","TWITTER","Yemen","Protest",0.774743511909049,0.436557355977007,0.258149347975828,2011-08-01
"5903","TWITTER","Bahrain","Stopwords 1",0.622398380902451,0.198287918136802,0.21857455999376,2011-08-01
"5904","TWITTER","Egypt","Stopwords 1",0.622398380902451,0.0889255514274965,-0.0600898730062583,2011-08-01
"5905","TWITTER","Iran","Stopwords 1",0.622398380902451,0.35744966927012,-0.474248605650994,2011-08-01
"5906","TWITTER","Iraq","Stopwords 1",0.622398380902451,0.297736739067233,-0.156947966704231,2011-08-01
"5907","TWITTER","Jordan","Stopwords 1",0.622398380902451,0.172480427468905,-0.171977261917811,2011-08-01
"5908","TWITTER","Kuwait","Stopwords 1",0.622398380902451,0.27417989513578,-0.0154019090948768,2011-08-01
"5909","TWITTER","Lebanon","Stopwords 1",0.622398380902451,0.25312533323399,-0.200633771814653,2011-08-01
"5910","TWITTER","Libya","Stopwords 1",0.622398380902451,0.146691409550473,0.131255377499284,2011-08-01
"5911","TWITTER","Saudi Arabia","Stopwords 1",0.622398380902451,0.205060141464534,0.172283573352105,2011-08-01
"5912","TWITTER","Syria","Stopwords 1",0.622398380902451,0.112437566199472,-0.185248593437182,2011-08-01
"5913","TWITTER","Tunisia","Stopwords 1",0.622398380902451,0.206085094557169,0.0197660962615133,2011-08-01
"5914","TWITTER","UAE","Stopwords 1",0.622398380902451,0.258511715445041,0.54645673965862,2011-08-01
"5915","TWITTER","Yemen","Stopwords 1",0.622398380902451,0.230416272210922,-0.226261599880512,2011-08-01
"5916","TWITTER","Bahrain","Stopwords 2",0.550847452409325,0.15133278143735,-0.0517011675665826,2011-08-01
"5917","TWITTER","Egypt","Stopwords 2",0.550847452409325,0.0878583060583587,-0.176497734524091,2011-08-01
"5918","TWITTER","Iran","Stopwords 2",0.550847452409325,0.179208382912522,-0.192066134552809,2011-08-01
"5919","TWITTER","Iraq","Stopwords 2",0.550847452409325,0.21995067484593,0.020931017896269,2011-08-01
"5920","TWITTER","Jordan","Stopwords 2",0.550847452409325,0.284845893362728,-0.287050716383277,2011-08-01
"5921","TWITTER","Kuwait","Stopwords 2",0.550847452409325,0.306080031519954,-0.288114241766912,2011-08-01
"5922","TWITTER","Lebanon","Stopwords 2",0.550847452409325,0.243957786484528,-0.474033356917037,2011-08-01
"5923","TWITTER","Libya","Stopwords 2",0.550847452409325,0.127081096233282,0.147027795785811,2011-08-01
"5924","TWITTER","Saudi Arabia","Stopwords 2",0.550847452409325,0.182731573828924,0.00631918612752643,2011-08-01
"5925","TWITTER","Syria","Stopwords 2",0.550847452409325,0.0711599638809481,-0.0566136330580474,2011-08-01
"5926","TWITTER","Tunisia","Stopwords 2",0.550847452409325,0.142146146330619,0.0560791908235422,2011-08-01
"5927","TWITTER","UAE","Stopwords 2",0.550847452409325,0.185489921497065,0.164412121766229,2011-08-01
"5928","TWITTER","Yemen","Stopwords 2",0.550847452409325,0.156535401092272,-0.0428974864507957,2011-08-01
"5929","TWITTER","Bahrain","Stopwords 3",0.54057495033142,0.169735224649805,0.173105614617649,2011-08-01
"5930","TWITTER","Egypt","Stopwords 3",0.54057495033142,0.0844664360148508,-0.0667937827550656,2011-08-01
"5931","TWITTER","Iran","Stopwords 3",0.54057495033142,0.163313696280392,-0.442906119794347,2011-08-01
"5932","TWITTER","Iraq","Stopwords 3",0.54057495033142,0.197323509428893,0.0447587850359059,2011-08-01
"5933","TWITTER","Jordan","Stopwords 3",0.54057495033142,0.294271377100137,-0.308782933175735,2011-08-01
"5934","TWITTER","Kuwait","Stopwords 3",0.54057495033142,0.197515957891694,-0.299525837198072,2011-08-01
"5935","TWITTER","Lebanon","Stopwords 3",0.54057495033142,0.194143379052343,-0.276355211739185,2011-08-01
"5936","TWITTER","Libya","Stopwords 3",0.54057495033142,0.0880551407416108,0.0891003508321747,2011-08-01
"5937","TWITTER","Saudi Arabia","Stopwords 3",0.54057495033142,0.190407389475566,0.100152189707855,2011-08-01
"5938","TWITTER","Syria","Stopwords 3",0.54057495033142,0.0755656921714312,-0.0485395516629063,2011-08-01
"5939","TWITTER","Tunisia","Stopwords 3",0.54057495033142,0.127057406367808,-0.0184043332844316,2011-08-01
"5940","TWITTER","UAE","Stopwords 3",0.54057495033142,0.223128616194371,0.22533453232085,2011-08-01
"5941","TWITTER","Yemen","Stopwords 3",0.54057495033142,0.160085232652305,-0.0784687151124363,2011-08-01
"5942","TWITTER","Bahrain","Terrorist Orgs",0.669515163467327,0.383965049511632,-0.320861611025519,2011-08-01
"5943","TWITTER","Egypt","Terrorist Orgs",0.669515163467327,0.209290829947192,0.14958593709961,2011-08-01
"5944","TWITTER","Iran","Terrorist Orgs",0.669515163467327,0.356958314681026,1.43576147886299,2011-08-01
"5945","TWITTER","Iraq","Terrorist Orgs",0.669515163467327,0.328932861783345,0.0656968753146961,2011-08-01
"5946","TWITTER","Jordan","Terrorist Orgs",0.669515163467327,0.410617840497305,-0.360065114471631,2011-08-01
"5947","TWITTER","Kuwait","Terrorist Orgs",0.669515163467327,0.343249603340386,-0.0421856498527488,2011-08-01
"5948","TWITTER","Lebanon","Terrorist Orgs",0.669515163467327,0.451389756234553,1.29476031420901,2011-08-01
"5949","TWITTER","Libya","Terrorist Orgs",0.669515163467327,0.278977532869443,-0.516957361777061,2011-08-01
"5950","TWITTER","Saudi Arabia","Terrorist Orgs",0.669515163467327,0.238137091194388,0.151284005450169,2011-08-01
"5951","TWITTER","Syria","Terrorist Orgs",0.669515163467327,0.265375389753579,0.141525984644219,2011-08-01
"5952","TWITTER","Tunisia","Terrorist Orgs",0.669515163467327,0.32340346366844,-0.450767485818059,2011-08-01
"5953","TWITTER","UAE","Terrorist Orgs",0.669515163467327,0.381758892202674,-0.276166963345404,2011-08-01
"5954","TWITTER","Yemen","Terrorist Orgs",0.669515163467327,0.392091171400538,0.558169578422425,2011-08-01
"5955","TWITTER","Bahrain","Ethnic Groups",0.77137069512228,0.267528077646283,0.642643221845258,2011-08-01
"5956","TWITTER","Egypt","Ethnic Groups",0.77137069512228,0.256321705775317,0.35278289232182,2011-08-01
"5957","TWITTER","Iran","Ethnic Groups",0.77137069512228,0.330874806647591,0.197831632897632,2011-08-01
"5958","TWITTER","Iraq","Ethnic Groups",0.77137069512228,0.323151686371499,0.527861618603658,2011-08-01
"5959","TWITTER","Jordan","Ethnic Groups",0.77137069512228,0.309870327988417,0.374545713741677,2011-08-01
"5960","TWITTER","Kuwait","Ethnic Groups",0.77137069512228,0.422828246546682,1.24577904329305,2011-08-01
"5961","TWITTER","Lebanon","Ethnic Groups",0.77137069512228,0.303377741527687,-0.122876754193208,2011-08-01
"5962","TWITTER","Libya","Ethnic Groups",0.77137069512228,0.377335680284903,-0.397957070042977,2011-08-01
"5963","TWITTER","Saudi Arabia","Ethnic Groups",0.77137069512228,0.344582903197558,0.716537796520688,2011-08-01
"5964","TWITTER","Syria","Ethnic Groups",0.77137069512228,0.232567716225564,-0.10109496983754,2011-08-01
"5965","TWITTER","Tunisia","Ethnic Groups",0.77137069512228,0.356670596983648,-0.322642389744053,2011-08-01
"5966","TWITTER","UAE","Ethnic Groups",0.77137069512228,0.424043536672175,0.524690601807084,2011-08-01
"5967","TWITTER","Yemen","Ethnic Groups",0.77137069512228,0.395244573750919,-0.00573467513539441,2011-08-01
"5968","TWITTER","Bahrain","Violence",0.834076537475413,0.794179875377083,-0.728008759412161,2011-08-01
"5969","TWITTER","Egypt","Violence",0.834076537475413,0.53935533541,-0.477450174481899,2011-08-01
"5970","TWITTER","Iran","Violence",0.834076537475413,0.728080929878447,-0.0280598447927163,2011-08-01
"5971","TWITTER","Iraq","Violence",0.834076537475413,0.491243397036792,-0.123751382734196,2011-08-01
"5972","TWITTER","Jordan","Violence",0.834076537475413,0.800016755812181,0.701758010296322,2011-08-01
"5973","TWITTER","Kuwait","Violence",0.834076537475413,0.621150810456284,-1.59351652083592,2011-08-01
"5974","TWITTER","Lebanon","Violence",0.834076537475413,0.85127820597477,0.151841486190572,2011-08-01
"5975","TWITTER","Libya","Violence",0.834076537475413,0.560184635099637,-0.679671979465061,2011-08-01
"5976","TWITTER","Saudi Arabia","Violence",0.834076537475413,0.882416758509804,-0.628254880708495,2011-08-01
"5977","TWITTER","Syria","Violence",0.834076537475413,0.356416236762677,0.904406411874222,2011-08-01
"5978","TWITTER","Tunisia","Violence",0.834076537475413,0.701111474367255,-1.0359523312286,2011-08-01
"5979","TWITTER","UAE","Violence",0.834076537475413,0.698072198225845,-1.80863241797425,2011-08-01
"5980","TWITTER","Yemen","Violence",0.834076537475413,0.46134877122628,0.109614207372642,2011-08-01
"5981","TWITTER","Bahrain","War",0.923111060078709,0.330961168816954,-1.29025468273563,2011-08-01
"5982","TWITTER","Egypt","War",0.923111060078709,0.505706008085288,-0.418143830479329,2011-08-01
"5983","TWITTER","Iran","War",0.923111060078709,0.260662836364566,0.0246328096822937,2011-08-01
"5984","TWITTER","Iraq","War",0.923111060078709,0.342545313364117,1.1307382438747,2011-08-01
"5985","TWITTER","Jordan","War",0.923111060078709,0.728054918337123,-0.422158770854107,2011-08-01
"5986","TWITTER","Kuwait","War",0.923111060078709,0.45515744007804,-1.44409630654915,2011-08-01
"5987","TWITTER","Lebanon","War",0.923111060078709,0.508071681547527,-0.502840162790165,2011-08-01
"5988","TWITTER","Libya","War",0.923111060078709,0.374138147986445,0.36852723898731,2011-08-01
"5989","TWITTER","Saudi Arabia","War",0.923111060078709,0.292097401210284,-1.15325974252152,2011-08-01
"5990","TWITTER","Syria","War",0.923111060078709,0.341597035371948,-0.412770805172576,2011-08-01
"5991","TWITTER","Tunisia","War",0.923111060078709,0.493950237344564,-1.02481796163965,2011-08-01
"5992","TWITTER","UAE","War",0.923111060078709,0.197448469129604,-1.24653805767227,2011-08-01
"5993","TWITTER","Yemen","War",0.923111060078709,0.266572853989184,0.0945286438763893,2011-08-01
"5994","TWITTER","Bahrain","Youth",0.821677907705788,0.738855670206722,-0.868504544064005,2011-08-01
"5995","TWITTER","Egypt","Youth",0.821677907705788,0.283081834875619,0.465394609918561,2011-08-01
"5996","TWITTER","Iran","Youth",0.821677907705788,0.568716151005003,-0.460724990171904,2011-08-01
"5997","TWITTER","Iraq","Youth",0.821677907705788,0.468631484704329,-1.34961912016211,2011-08-01
"5998","TWITTER","Jordan","Youth",0.821677907705788,0.513149839630298,-1.16602372549721,2011-08-01
"5999","TWITTER","Kuwait","Youth",0.821677907705788,0.207733397483494,-0.840545891928523,2011-08-01
"6000","TWITTER","Lebanon","Youth",0.821677907705788,0.241672785596743,-1.4439359694858,2011-08-01
"6001","TWITTER","Libya","Youth",0.821677907705788,0.354096282432282,-0.280100264230489,2011-08-01
"6002","TWITTER","Saudi Arabia","Youth",0.821677907705788,0.787071854607362,-0.579818694312265,2011-08-01
"6003","TWITTER","Syria","Youth",0.821677907705788,0.341228643941163,-0.452097116642926,2011-08-01
"6004","TWITTER","Tunisia","Youth",0.821677907705788,0.723597816650451,0.434114090084601,2011-08-01
"6005","TWITTER","UAE","Youth",0.821677907705788,0.156823410715171,-0.796020380856097,2011-08-01
"6006","TWITTER","Yemen","Youth",0.821677907705788,0.485889499800646,1.71423977938367,2011-08-01
"6007","NEWS","Bahrain","Adaptation",0.819221653610447,0.148119690699245,-0.446656367008757,2011-09-01
"6008","NEWS","Egypt","Adaptation",0.819221653610447,0.099210241600816,0.0289852474145574,2011-09-01
"6009","NEWS","Iran","Adaptation",0.819221653610447,0.120883790956405,-0.693086647800286,2011-09-01
"6010","NEWS","Iraq","Adaptation",0.819221653610447,0.0632919318424318,-0.237024670328894,2011-09-01
"6011","NEWS","Jordan","Adaptation",0.819221653610447,0.0548420144335052,-0.0895477511830039,2011-09-01
"6012","NEWS","Kuwait","Adaptation",0.819221653610447,0.191406878227871,0.146906831057781,2011-09-01
"6013","NEWS","Lebanon","Adaptation",0.819221653610447,0.135695064042088,-0.387054344590364,2011-09-01
"6014","NEWS","Libya","Adaptation",0.819221653610447,0.194526149587888,0.636141280847523,2011-09-01
"6015","NEWS","Saudi Arabia","Adaptation",0.819221653610447,0.126525114671996,-0.00469244260487694,2011-09-01
"6016","NEWS","Syria","Adaptation",0.819221653610447,0.143787430467581,-0.156687702643177,2011-09-01
"6017","NEWS","Tunisia","Adaptation",0.819221653610447,0.185116936638063,0.430741531827364,2011-09-01
"6018","NEWS","UAE","Adaptation",0.819221653610447,0.168715114535695,0.234102799474206,2011-09-01
"6019","NEWS","Yemen","Adaptation",0.819221653610447,0.162012268610259,-0.369157491061955,2011-09-01
"6020","NEWS","Bahrain","Nationalities",0.92975535757983,0.397580829410111,-0.639794064123474,2011-09-01
"6021","NEWS","Egypt","Nationalities",0.92975535757983,0.126045758143113,-0.286300689745433,2011-09-01
"6022","NEWS","Iran","Nationalities",0.92975535757983,0.110203454249348,0.464347007390663,2011-09-01
"6023","NEWS","Iraq","Nationalities",0.92975535757983,0.118254755905929,-0.646324939034341,2011-09-01
"6024","NEWS","Jordan","Nationalities",0.92975535757983,0.176586451083123,-0.140821031052101,2011-09-01
"6025","NEWS","Kuwait","Nationalities",0.92975535757983,0.242565007947943,0.172938400284936,2011-09-01
"6026","NEWS","Lebanon","Nationalities",0.92975535757983,0.196591907290449,0.1994460766605,2011-09-01
"6027","NEWS","Libya","Nationalities",0.92975535757983,0.120967458504383,0.590527956915047,2011-09-01
"6028","NEWS","Saudi Arabia","Nationalities",0.92975535757983,0.139445048865699,-0.664057607659217,2011-09-01
"6029","NEWS","Syria","Nationalities",0.92975535757983,0.14407543742582,0.686236697999775,2011-09-01
"6030","NEWS","Tunisia","Nationalities",0.92975535757983,0.137441224565181,0.0280457524991373,2011-09-01
"6031","NEWS","UAE","Nationalities",0.92975535757983,0.257901655640533,-1.56252936355872,2011-09-01
"6032","NEWS","Yemen","Nationalities",0.92975535757983,0.333768761616881,0.323271108925348,2011-09-01
"6033","NEWS","Bahrain","Protest",0.837603263685148,0.364158474971247,1.15320931173415,2011-09-01
"6034","NEWS","Egypt","Protest",0.837603263685148,0.246158257629231,0.249869784517769,2011-09-01
"6035","NEWS","Iran","Protest",0.837603263685148,0.153158055523094,-0.0821077837233666,2011-09-01
"6036","NEWS","Iraq","Protest",0.837603263685148,0.189848977879095,-0.601760899943472,2011-09-01
"6037","NEWS","Jordan","Protest",0.837603263685148,0.209382519133287,0.0827352546767994,2011-09-01
"6038","NEWS","Kuwait","Protest",0.837603263685148,0.38016818559784,0.0926602457960161,2011-09-01
"6039","NEWS","Lebanon","Protest",0.837603263685148,0.231297893928162,0.087498147740471,2011-09-01
"6040","NEWS","Libya","Protest",0.837603263685148,0.276282272044484,-0.403174715985707,2011-09-01
"6041","NEWS","Saudi Arabia","Protest",0.837603263685148,0.235935593911283,0.206464229738226,2011-09-01
"6042","NEWS","Syria","Protest",0.837603263685148,0.272456358951104,0.488462259588429,2011-09-01
"6043","NEWS","Tunisia","Protest",0.837603263685148,0.163293323187172,0.174760974614594,2011-09-01
"6044","NEWS","UAE","Protest",0.837603263685148,0.260262605780776,-0.913153680928637,2011-09-01
"6045","NEWS","Yemen","Protest",0.837603263685148,0.386997102306415,1.19055234667002,2011-09-01
"6046","NEWS","Bahrain","Stopwords 1",0.917865130324458,0.144981779315979,-0.255493225862578,2011-09-01
"6047","NEWS","Egypt","Stopwords 1",0.917865130324458,0.120981193066987,0.188954440780859,2011-09-01
"6048","NEWS","Iran","Stopwords 1",0.917865130324458,0.0645056319473057,-0.318129512281381,2011-09-01
"6049","NEWS","Iraq","Stopwords 1",0.917865130324458,0.0675302402805219,0.16989917052957,2011-09-01
"6050","NEWS","Jordan","Stopwords 1",0.917865130324458,0.113875096143191,-0.138547136400767,2011-09-01
"6051","NEWS","Kuwait","Stopwords 1",0.917865130324458,0.138522410069736,-0.219266032766734,2011-09-01
"6052","NEWS","Lebanon","Stopwords 1",0.917865130324458,0.10719636527604,-0.211128008722234,2011-09-01
"6053","NEWS","Libya","Stopwords 1",0.917865130324458,0.213091079834951,-0.00751602377132245,2011-09-01
"6054","NEWS","Saudi Arabia","Stopwords 1",0.917865130324458,0.0799690120566378,0.0608341390689829,2011-09-01
"6055","NEWS","Syria","Stopwords 1",0.917865130324458,0.0958353492581404,-0.361663095219595,2011-09-01
"6056","NEWS","Tunisia","Stopwords 1",0.917865130324458,0.0963665140439967,0.0628034431621453,2011-09-01
"6057","NEWS","UAE","Stopwords 1",0.917865130324458,0.176609741212696,1.06077292836238,2011-09-01
"6058","NEWS","Yemen","Stopwords 1",0.917865130324458,0.173861323750136,-0.864125319472266,2011-09-01
"6059","NEWS","Bahrain","Stopwords 2",0.875038550637586,0.140079376363746,-0.0621598917742585,2011-09-01
"6060","NEWS","Egypt","Stopwords 2",0.875038550637586,0.160306781379672,0.0571236577548431,2011-09-01
"6061","NEWS","Iran","Stopwords 2",0.875038550637586,0.1231990538804,-0.461297310165131,2011-09-01
"6062","NEWS","Iraq","Stopwords 2",0.875038550637586,0.0804506120504729,-0.0568774617554885,2011-09-01
"6063","NEWS","Jordan","Stopwords 2",0.875038550637586,0.0620525989710767,-0.00910774984483068,2011-09-01
"6064","NEWS","Kuwait","Stopwords 2",0.875038550637586,0.2155586835876,0.395591181121832,2011-09-01
"6065","NEWS","Lebanon","Stopwords 2",0.875038550637586,0.117197019691686,0.0587120837482987,2011-09-01
"6066","NEWS","Libya","Stopwords 2",0.875038550637586,0.185734586565946,0.0285809735570371,2011-09-01
"6067","NEWS","Saudi Arabia","Stopwords 2",0.875038550637586,0.0890087460385307,0.142101771127662,2011-09-01
"6068","NEWS","Syria","Stopwords 2",0.875038550637586,0.136535555674056,-0.126718033436618,2011-09-01
"6069","NEWS","Tunisia","Stopwords 2",0.875038550637586,0.144792570158637,0.139860807149971,2011-09-01
"6070","NEWS","UAE","Stopwords 2",0.875038550637586,0.230699504307997,1.06772644430596,2011-09-01
"6071","NEWS","Yemen","Stopwords 2",0.875038550637586,0.232111226452608,-0.92151288335102,2011-09-01
"6072","NEWS","Bahrain","Stopwords 3",0.884069092013029,0.0933971262483407,-0.298500256403532,2011-09-01
"6073","NEWS","Egypt","Stopwords 3",0.884069092013029,0.143027684034285,0.194331896953421,2011-09-01
"6074","NEWS","Iran","Stopwords 3",0.884069092013029,0.0931776929130566,-0.321049687678012,2011-09-01
"6075","NEWS","Iraq","Stopwords 3",0.884069092013029,0.0949705325332864,0.158124338521966,2011-09-01
"6076","NEWS","Jordan","Stopwords 3",0.884069092013029,0.0943585136421807,-0.0313659331615745,2011-09-01
"6077","NEWS","Kuwait","Stopwords 3",0.884069092013029,0.12784928232508,-0.347033054346781,2011-09-01
"6078","NEWS","Lebanon","Stopwords 3",0.884069092013029,0.0849655226414276,0.0126611105688773,2011-09-01
"6079","NEWS","Libya","Stopwords 3",0.884069092013029,0.115307873673785,-0.0547205532494037,2011-09-01
"6080","NEWS","Saudi Arabia","Stopwords 3",0.884069092013029,0.103502881204375,0.103868105118933,2011-09-01
"6081","NEWS","Syria","Stopwords 3",0.884069092013029,0.104823101799679,-0.323644831681095,2011-09-01
"6082","NEWS","Tunisia","Stopwords 3",0.884069092013029,0.144770662149909,0.154093243894481,2011-09-01
"6083","NEWS","UAE","Stopwords 3",0.884069092013029,0.196994187241779,0.80307442948951,2011-09-01
